anio,potencia_hp,cilindrada_cm3,peso_kg,puertas,airbags,tipo_combustible,largo_mm,ancho_mm,alto_mm,traccion,transmision_automatica,torque_nm,seguridad_esp_abs,consumo_litros_100km,emisiones_co2_g_km,cero_a_cien_seg,capacidad_baul_litros,rango_precio
2023,119,951,1238,3,9,1,4192,1779,1529,2,0,177,1,3.5,75,11.63,201,3
2013,104,2514,1840,4,5,0,4570,1811,1490,0,1,199,0,5.26,101,14.22,376,0
2007,203,1732,1418,4,6,0,4731,1703,1457,1,1,336,1,3.99,82,11.58,341,2
2005,72,2173,1149,4,2,0,4432,1686,1487,0,1,239,1,5.44,101,11.85,296,0
2023,82,1424,1321,4,4,0,4751,1772,1441,0,0,231,1,4.51,109,12.57,288,0
2024,184,1718,1001,2,8,0,4745,1726,1482,1,0,168,1,3.5,75,9.88,397,2
2019,194,1367,1146,5,4,1,4679,1894,1508,0,1,215,1,3.5,75,11.43,503,2
2007,110,2418,1740,4,3,0,4495,1810,1477,1,0,263,1,7.25,211,12.84,393,1
2010,115,1956,1364,2,2,0,4148,1723,1473,0,1,221,1,4.04,90,12.96,491,1
2005,165,1984,1873,5,9,0,4477,1758,1561,0,0,189,1,6.59,143,13.43,347,2
2006,60,2479,1376,4,8,0,4553,1791,1322,2,0,203,1,4.63,101,11.79,420,0
2009,66,2378,1391,4,2,0,3937,1775,1386,0,1,292,1,5.4,130,12.81,490,0
2016,129,2183,1560,4,9,1,4551,1802,1452,2,0,260,1,4.01,90,11.65,367,3
2006,202,1089,850,4,8,0,4471,1785,1392,0,0,252,1,3.5,75,11.37,381,1
2024,123,1452,1451,4,4,1,4111,1669,1418,0,0,246,1,3.88,77,11.96,337,0
2014,144,1298,1388,2,7,0,4400,1608,1553,1,1,149,1,3.84,77,11.36,431,3
2010,185,2164,1772,4,4,0,4406,1750,1438,0,1,236,1,7.3,154,13.77,459,1
2015,224,1885,1641,5,3,1,5079,1825,1304,0,1,284,1,4.04,105,11.26,422,3
2020,117,1105,1117,4,7,0,4566,1751,1416,0,0,204,0,3.5,83,10.66,360,1
2011,139,1706,1711,4,3,0,4811,1879,1455,0,0,279,0,5.27,115,11.86,252,1
2005,213,1053,1334,4,4,0,4465,1776,1453,1,0,253,1,4.75,122,11.0,375,3
2006,79,1773,1174,5,4,0,3938,1889,1494,0,0,270,1,4.88,110,12.23,353,0
2022,181,972,1449,4,3,0,4702,1872,1488,0,0,223,1,4.95,85,11.02,407,2
2007,99,2064,1349,3,8,0,4303,1864,1439,0,0,273,0,5.22,141,12.02,387,1
2017,144,1989,1785,3,7,0,4399,1684,1355,0,0,132,1,3.72,80,12.67,518,3
2012,130,2754,1485,5,8,0,4184,1781,1415,0,1,222,1,5.75,88,13.3,311,0
2020,102,2224,1451,4,6,0,4522,1878,1400,0,0,263,0,6.48,111,12.68,239,1
2006,101,1589,1625,2,3,1,4820,1802,1427,1,0,238,1,4.47,108,12.5,284,0
2022,151,2209,1673,3,4,1,4780,1824,1505,1,0,286,1,3.5,75,12.2,330,3
2018,180,1101,1596,4,4,0,4976,1669,1482,0,0,211,1,4.96,129,12.29,486,1
2013,135,1319,1755,4,9,0,5018,1934,1516,0,1,187,1,5.86,130,14.0,276,2
2009,143,1967,1552,4,3,0,3886,1717,1419,0,1,122,1,5.02,121,11.83,262,2
2024,163,800,1442,3,7,0,4142,1620,1571,0,1,204,1,3.5,75,12.7,410,3
2011,101,1781,1710,5,2,0,3958,1752,1504,0,0,251,0,5.15,121,12.82,446,0
2014,170,1290,1377,5,9,1,4690,1600,1459,2,0,266,0,3.87,84,10.54,243,0
2012,173,1851,1408,4,7,0,4292,1693,1498,1,1,136,1,5.01,110,10.75,216,3
2009,244,1261,1830,3,5,0,4353,1985,1396,0,1,291,1,4.8,90,12.63,308,3
2013,125,2012,1805,4,4,0,4435,1750,1281,0,0,162,1,6.28,145,13.78,436,0
2008,122,1810,1398,4,4,1,4615,1666,1401,1,0,213,1,3.63,75,11.79,394,1
2005,171,2500,1287,2,3,0,4054,1782,1510,2,1,186,1,6.63,164,11.49,304,0
2010,173,1803,1766,4,6,0,4122,1708,1456,0,1,245,1,6.77,153,11.49,438,2
2007,119,1416,1600,5,8,1,4500,1849,1439,1,0,226,1,4.36,97,13.03,392,1
2013,124,1677,1479,4,3,0,4860,1709,1382,0,0,261,1,5.04,75,12.25,376,2
2022,162,1128,1320,5,7,0,4492,1802,1294,1,1,331,1,4.49,84,10.86,233,3
2008,107,2003,1483,4,6,0,4263,1688,1564,0,1,244,1,5.32,109,12.9,306,2
2005,124,2095,1395,4,8,0,3856,1988,1433,1,0,185,1,5.99,144,11.27,545,1
2007,144,3035,1234,2,8,0,4786,1820,1416,0,0,248,1,6.96,133,11.87,356,3
2015,180,1489,1432,4,2,0,4279,1768,1396,0,1,337,1,4.19,124,11.15,289,3
2010,116,1666,1466,3,2,0,4156,1757,1550,1,1,259,1,6.33,134,12.84,339,0
2014,66,1512,1306,4,9,0,3985,1736,1521,1,1,277,1,5.34,101,12.53,381,0
2005,63,1906,1626,4,3,1,4068,1719,1373,1,0,124,1,5.28,108,11.88,449,0
2011,90,1991,1722,4,6,1,4212,1717,1543,0,0,243,1,4.92,89,13.76,430,1
2013,87,1773,1642,4,8,1,4428,1914,1438,1,1,204,1,4.95,87,13.97,319,0
2013,134,2343,1331,2,6,1,4137,1736,1401,0,0,179,1,4.2,100,11.54,486,1
2016,92,1492,1589,4,2,1,4556,1610,1427,1,0,219,1,3.59,80,13.04,453,0
2020,112,2293,1419,5,2,0,4426,1687,1387,0,0,227,1,5.63,133,12.56,337,0
2014,109,2069,1091,2,7,0,5167,1854,1344,0,0,183,1,3.5,90,11.96,381,0
2021,122,1794,1568,4,9,0,3989,1760,1512,0,1,231,1,4.85,114,13.81,424,1
2015,193,1643,1437,4,4,0,4548,1769,1432,2,0,210,0,4.49,84,11.61,477,3
2010,166,3013,2048,4,6,0,4552,1874,1499,1,1,262,1,7.01,169,12.99,246,1
2009,141,1391,1764,4,9,0,4191,1718,1473,0,1,234,1,6.19,115,13.19,380,0
2011,122,1949,1578,4,8,0,4529,1831,1494,1,0,243,1,5.42,111,12.23,379,3
2016,123,1425,1462,4,6,0,4731,1727,1286,0,1,279,1,5.62,123,11.91,331,3
2009,153,2693,1441,4,7,1,4529,1826,1381,0,0,253,0,5.0,102,12.58,329,3
2023,163,2243,1149,4,9,0,4915,1749,1496,0,1,220,1,3.92,75,11.76,483,3
2014,104,1461,965,5,8,0,3847,1761,1348,1,0,100,0,3.5,75,10.37,414,0
2022,141,2056,1182,5,5,0,4247,1846,1480,2,1,251,1,4.22,93,11.36,565,2
2018,60,1929,1388,3,7,0,4943,1840,1339,2,0,165,1,4.84,98,13.31,337,2
2011,148,1542,874,4,4,0,4774,1767,1451,0,1,215,0,3.68,93,10.13,398,3
2009,170,2179,1264,4,9,0,4662,1742,1579,0,0,242,1,5.0,129,10.84,412,3
2019,129,1995,1338,3,2,0,4870,1908,1512,1,0,300,1,6.36,119,13.52,470,3
2011,213,1908,1346,4,3,0,3925,1827,1302,0,0,331,1,5.23,116,10.74,490,1
2009,105,1779,1235,4,4,0,4739,1749,1518,0,0,165,1,3.67,98,12.66,394,0
2023,149,2016,1315,4,3,1,4819,1728,1596,2,0,141,1,3.5,75,12.54,289,3
2014,139,1915,1831,4,6,1,4302,1862,1674,0,0,240,1,5.87,116,12.25,315,2
2005,136,1830,1566,4,7,0,5200,1789,1488,0,1,235,1,4.81,118,12.76,407,0
2014,135,1479,1260,5,9,0,4559,1767,1341,2,0,148,1,4.56,97,12.94,481,1
2014,144,2647,1383,5,6,0,3842,1789,1485,1,0,219,1,6.34,164,12.11,237,3
2022,174,1275,1393,2,6,1,4614,1807,1578,2,1,256,1,3.98,76,13.22,279,3
2019,195,2014,1208,4,6,0,4284,1775,1435,1,1,146,0,3.62,75,10.79,444,3
2008,140,1640,1208,4,2,1,4849,1876,1533,0,0,160,1,4.21,97,12.61,272,1
2008,173,2680,1653,4,7,1,4664,1881,1383,1,0,181,1,6.11,129,12.04,282,2
2017,112,1348,1295,4,2,0,4321,1823,1480,1,0,207,1,3.5,78,11.85,479,1
2005,171,1432,1126,5,6,0,4951,1890,1251,2,1,262,1,3.78,75,11.68,368,1
2011,110,1315,1389,2,9,0,4782,1781,1374,0,1,200,1,4.78,100,12.49,358,2
2007,184,1962,1430,4,8,0,4252,1835,1450,0,1,223,0,4.75,117,11.7,499,2
2005,228,1113,907,5,6,0,4454,1860,1421,0,1,355,1,3.5,75,10.47,284,3
2023,135,1561,1390,3,4,1,4655,1862,1346,0,1,163,1,4.65,106,11.18,269,3
2006,60,800,1617,3,8,0,4391,1853,1410,2,1,181,1,5.49,125,13.13,525,1
2005,118,1920,1513,5,8,0,4400,1830,1476,2,1,261,1,5.62,120,13.14,400,2
2023,189,1550,1957,5,4,0,4511,1937,1443,0,1,279,0,6.17,161,13.34,443,3
2008,162,1056,1713,4,2,1,4180,1737,1455,2,1,245,1,3.97,79,12.8,345,2
2021,150,2343,1762,5,6,0,3830,1768,1509,0,1,329,1,5.84,124,12.99,357,1
2005,180,1146,2100,4,7,0,4572,1763,1423,1,0,239,1,5.32,114,13.08,318,1
2008,159,2198,1590,3,9,0,3903,1751,1559,1,0,101,1,6.18,137,12.65,397,2
2007,189,1449,1441,4,9,0,4202,1621,1371,1,0,226,1,5.36,130,10.56,446,2
2019,177,2601,1643,5,3,1,3969,1890,1604,1,0,186,0,5.35,89,11.66,390,3
2017,201,2175,1260,5,4,1,4005,1698,1539,1,1,303,1,3.5,82,11.16,466,3
2014,154,1296,1427,4,9,1,4628,1794,1422,2,1,278,1,3.66,77,12.22,442,3
2009,176,1341,1238,3,4,1,4433,1666,1427,0,0,125,1,4.31,97,9.9,283,1
2006,128,2103,1499,5,5,0,4422,1830,1467,1,0,301,1,6.39,186,11.51,366,3
2016,116,1669,1237,4,4,0,4105,1717,1498,0,0,276,1,4.13,85,11.87,332,1
2009,208,1715,1228,2,5,0,4303,1689,1538,0,1,201,1,6.02,110,11.67,444,3
2016,149,2436,1503,5,6,0,4613,1796,1343,1,1,215,1,7.87,178,12.07,423,2
2018,172,1426,1366,4,4,0,4484,1724,1485,1,0,304,1,3.85,89,11.07,391,2
2021,145,1846,918,4,5,1,4747,1734,1281,2,0,102,1,3.5,82,11.21,474,1
2014,117,2277,1036,2,4,0,4790,1794,1436,0,1,247,0,4.77,97,11.57,218,0
2005,140,2205,1113,2,2,0,4424,1844,1566,0,1,286,1,3.91,76,12.17,326,2
2010,197,1720,1179,5,8,0,3944,1715,1337,0,1,215,1,4.89,85,10.96,320,2
2022,162,1656,1504,4,9,1,4273,1701,1322,2,0,259,0,4.04,75,11.19,396,3
2015,72,931,1455,3,5,1,4471,1782,1468,2,0,226,1,3.59,75,13.7,429,2
2017,131,1272,1666,4,3,0,4267,1823,1561,2,1,173,1,4.55,99,13.6,377,2
2014,211,1959,1588,3,7,1,4184,1897,1476,0,0,171,1,4.12,110,10.87,257,2
2008,131,1731,1668,3,6,1,4521,1694,1298,2,1,263,1,3.5,75,13.1,415,1
2022,68,1837,1552,4,6,0,5200,1755,1315,0,1,182,0,6.27,144,13.19,404,1
2020,216,2320,1452,4,6,1,4354,1874,1458,2,0,129,1,5.28,99,11.48,246,3
2024,167,1206,1675,4,7,0,4499,1938,1356,0,0,227,0,5.3,120,11.62,354,3
2022,137,1682,1630,4,2,0,4106,1701,1461,0,1,189,1,5.44,111,13.24,405,2
2010,125,1894,1494,4,2,0,4873,1721,1466,0,1,148,1,3.5,88,13.3,536,2
2010,183,1448,1718,4,2,0,4762,1810,1411,1,0,224,1,4.95,124,11.47,287,1
2009,118,2516,850,3,3,0,4742,1734,1595,0,1,266,1,3.84,83,11.42,457,3
2023,186,2254,1327,2,9,0,4908,1719,1497,0,0,221,1,3.93,103,11.95,291,3
2016,162,1945,1324,2,7,0,4372,1800,1547,1,1,156,1,3.5,85,11.2,264,1
2014,150,2697,1688,4,7,0,4409,1904,1524,2,1,249,0,5.81,152,12.27,271,3
2024,146,1051,1793,5,7,0,5013,1675,1438,1,0,282,1,5.0,109,13.03,444,2
2017,133,1796,1037,3,2,0,4690,1900,1434,0,1,353,1,3.69,92,11.48,397,2
2023,182,1983,1753,5,3,0,3834,1734,1426,1,1,307,1,6.53,129,11.48,338,3
2024,105,1343,1107,5,8,0,4636,1808,1504,0,1,160,1,4.84,94,11.86,425,0
2006,75,1950,1115,2,5,1,4325,1907,1398,0,0,271,1,4.11,111,13.18,381,1
2012,165,1247,1341,2,6,1,4769,1806,1588,0,1,235,1,3.5,75,13.04,397,3
2019,165,2145,1320,3,8,0,4622,1756,1390,0,1,151,1,6.23,129,11.38,354,3
2021,159,2329,1010,2,2,1,3978,1837,1467,0,0,237,1,3.5,75,10.36,278,1
2007,156,1936,1562,4,8,0,4581,1766,1432,0,0,335,1,4.0,78,11.78,534,2
2011,127,874,1570,2,7,1,4563,1822,1414,0,1,292,0,3.5,75,13.8,507,0
2015,171,1317,1664,5,5,0,4609,1764,1624,1,1,159,1,5.76,115,12.88,527,0
2020,138,2082,1292,4,5,0,4673,1849,1415,0,0,221,0,4.74,109,12.61,335,1
2007,121,1811,1390,5,2,0,4949,1668,1426,0,1,250,0,4.12,97,13.03,326,0
2017,128,800,1392,5,3,0,4624,1699,1397,0,0,116,1,3.5,75,11.26,344,1
2010,221,2421,1822,4,3,0,4507,1667,1453,1,1,118,0,5.84,115,11.52,476,1
2009,71,1868,850,5,9,0,4844,1775,1442,1,0,229,0,3.5,88,11.23,387,0
2015,160,1390,1161,5,2,0,5173,1658,1360,0,0,230,1,4.91,133,10.89,342,1
2013,73,2297,1401,4,4,0,4775,1725,1416,1,1,110,1,5.25,135,12.62,417,1
2017,136,1461,1129,3,3,1,4562,1691,1499,1,1,243,1,4.2,75,11.39,315,3
2011,123,1456,1335,4,4,0,4630,1898,1532,1,0,285,1,3.67,94,12.38,263,2
2021,60,1979,1368,4,2,1,4577,1701,1452,0,1,207,1,4.3,113,13.2,392,0
2006,156,2691,1236,4,4,0,4506,1677,1455,0,1,224,1,5.65,96,12.43,333,1
2022,125,2612,1416,4,7,1,5150,1800,1421,0,1,254,1,5.35,128,12.58,392,3
2005,60,1980,1557,4,8,0,4275,1915,1410,0,0,246,1,5.95,135,12.79,180,0
2019,174,2031,1341,5,5,1,4846,1771,1376,0,0,120,1,4.72,94,11.51,306,3
2011,197,2196,1287,4,7,1,4462,1777,1325,2,1,166,1,4.62,98,10.4,374,3
2012,200,1172,1359,4,6,1,4056,1883,1394,0,1,196,1,3.5,78,10.03,235,2
2005,154,2122,1398,4,9,1,4444,1850,1522,0,0,168,0,5.2,126,12.13,247,0
2019,142,1433,965,5,8,0,4336,1814,1416,2,0,308,1,3.5,89,11.64,380,3
2008,193,1959,1515,4,3,1,4673,1733,1422,1,0,258,1,4.09,75,11.56,446,2
2018,207,1686,1287,2,6,0,4527,1816,1421,0,0,153,1,4.81,96,10.66,300,3
2019,185,2051,1715,4,8,0,4193,1671,1550,2,1,207,1,6.61,147,11.5,350,3
2021,102,1859,1548,3,4,1,4941,1730,1376,0,0,288,0,3.94,100,13.37,366,0
2019,148,800,1693,5,6,0,4827,1895,1472,0,1,181,1,4.28,75,13.01,247,2
2011,158,1889,1147,4,5,0,4976,1884,1445,0,1,271,1,3.5,75,11.67,497,1
2019,68,2121,1307,4,4,1,4571,1815,1455,0,0,303,1,3.5,75,12.6,365,0
2021,159,2023,1089,4,3,0,4489,1626,1470,1,1,293,1,3.72,75,11.09,363,3
2011,231,1749,1224,5,2,0,4711,1683,1455,0,0,231,1,4.97,124,9.81,417,3
2007,166,2621,1713,5,7,0,4327,1726,1513,1,0,295,1,6.34,129,12.39,236,2
2022,199,1956,1772,4,8,1,4539,1766,1448,0,0,189,1,6.2,88,11.63,463,2
2007,147,2019,1113,5,7,1,4447,1680,1590,2,0,369,1,3.5,75,11.01,474,1
2016,137,2322,1285,4,3,0,4062,1760,1454,0,0,234,1,4.79,135,12.76,384,1
2009,155,1981,1381,5,2,0,4538,1921,1314,2,1,289,0,4.87,81,11.97,422,0
2007,107,1351,1546,5,7,0,4368,1812,1501,0,0,198,0,5.81,137,11.14,349,0
2020,101,800,960,3,3,0,4427,1798,1481,2,0,250,1,3.5,93,11.19,457,0
2007,191,1561,999,4,6,0,4609,1699,1453,1,1,253,1,3.5,76,10.21,307,3
2018,195,2180,1522,4,9,1,4882,1649,1429,0,1,164,1,4.22,111,11.72,383,1
2018,100,1623,913,3,2,0,4245,1682,1281,0,0,162,0,3.5,75,10.57,375,0
2006,179,2201,1288,4,6,0,4399,1646,1294,1,0,208,1,5.16,136,11.49,372,2
2008,137,1874,1441,3,9,0,4270,1786,1582,1,0,286,1,5.12,131,11.86,473,1
2020,154,2444,1504,4,4,0,4251,1811,1403,0,0,110,1,6.45,141,11.67,572,0
2015,158,1652,1365,3,8,0,4322,1703,1527,1,0,198,1,4.54,80,11.72,367,1
2007,180,2034,1309,4,8,0,4441,1792,1322,2,1,299,1,5.45,104,11.51,420,3
2024,143,2053,1611,4,5,0,4676,1898,1366,2,0,146,1,5.55,83,12.23,312,2
2010,196,2551,1471,4,4,1,4596,1937,1504,0,0,295,1,6.24,141,11.26,477,2
2005,152,947,1238,4,7,0,4183,1842,1442,0,1,152,1,3.52,82,11.74,328,1
2023,165,1571,1409,5,6,0,4888,1766,1493,0,0,165,1,4.12,92,11.84,671,3
2005,107,2224,1496,5,5,1,4783,1839,1449,1,0,211,1,5.61,115,12.64,236,0
2016,226,2573,1830,4,3,0,4230,1888,1433,2,1,332,0,6.58,172,12.72,569,3
2024,159,1920,1597,2,7,0,4867,1619,1396,0,0,182,1,5.64,129,11.76,474,2
2016,169,1654,1704,3,3,0,4598,1899,1354,0,0,116,1,7.41,151,12.32,281,3
2016,76,2179,1247,5,3,0,4453,1736,1562,0,0,136,1,3.91,88,13.85,588,0
2012,107,2234,1269,4,2,0,4607,1737,1575,0,1,276,1,6.16,173,12.33,299,1
2007,190,1620,1341,5,5,0,4492,1752,1367,2,1,139,1,4.29,102,11.5,350,3
2016,151,1965,1364,4,2,0,4664,1806,1362,1,0,291,1,5.9,123,10.96,266,2
2022,63,2390,1148,3,4,0,4556,1691,1422,0,0,224,1,4.97,109,11.91,367,0
2006,182,2745,1716,4,3,0,4399,1757,1477,0,0,218,1,7.44,174,11.98,373,2
2022,118,2171,1621,5,5,0,3892,1822,1435,0,0,238,1,5.5,114,12.95,443,2
2013,196,1822,1324,5,8,0,4658,1797,1490,1,1,172,1,4.45,91,11.79,603,3
2015,136,1773,1560,4,5,1,4388,1810,1446,1,1,228,1,3.88,81,12.78,332,3
2008,148,2079,1456,4,6,0,4733,1754,1441,0,0,148,1,5.46,145,12.42,180,2
2017,187,1742,1580,3,3,0,4645,1835,1643,0,0,301,1,5.07,124,11.12,444,3
2008,104,1895,1064,5,2,0,4396,1865,1408,2,1,158,1,4.25,88,12.27,329,0
2010,100,1271,1364,4,9,0,4807,1860,1581,1,0,246,1,3.5,86,12.34,552,0
2019,132,2449,1385,5,6,0,4561,1814,1566,0,0,158,1,5.3,117,12.06,380,0
2006,173,1230,1556,4,2,0,4549,1855,1490,0,1,188,1,5.98,138,11.92,314,2
2013,87,1584,1243,4,6,0,4459,1850,1296,2,0,198,1,4.93,112,11.67,287,2
2016,73,1849,850,4,2,0,5005,1994,1452,1,0,399,1,3.5,75,10.89,448,2
2007,173,2795,1130,4,2,1,4286,1877,1409,2,0,219,1,6.47,79,11.18,352,2
2010,116,1589,1385,5,4,0,4403,1773,1452,0,1,171,0,4.23,96,12.78,510,3
2011,124,1467,1416,5,7,1,4129,1707,1365,0,1,193,1,3.77,75,12.37,352,0
2018,66,1525,1821,5,6,0,4718,1759,1511,0,0,130,0,4.54,78,13.64,512,0
2024,113,2629,1546,4,8,0,4325,1753,1529,2,1,210,1,5.47,107,12.4,253,3
2021,140,800,1420,5,3,0,4359,1821,1544,1,0,331,0,5.11,127,12.26,222,3
2008,177,1299,1392,4,3,0,4345,1724,1419,0,1,240,1,4.19,97,11.8,451,1
2005,109,3166,1676,4,6,1,4519,1875,1365,2,0,274,1,5.27,122,12.62,339,0
2006,206,2095,1252,4,8,0,4125,1669,1478,2,0,165,0,5.62,131,11.35,348,2
2016,113,1247,1365,4,7,0,3827,1649,1590,0,1,208,1,4.42,85,12.86,276,2
2008,113,1779,1128,3,7,0,4637,1769,1456,1,0,232,1,4.84,118,10.78,285,0
2009,201,1834,1755,4,2,0,3866,1713,1486,1,1,176,0,5.84,139,12.23,424,3
2021,148,2223,1498,3,9,1,4756,1679,1431,0,0,244,1,3.73,77,11.45,382,1
2022,118,2720,1223,4,9,0,4968,1729,1410,1,0,257,1,4.83,107,11.91,293,3
2021,134,1994,1371,3,6,1,4451,1719,1503,0,0,253,1,4.37,101,10.04,450,0
2010,194,1530,1527,4,4,1,4890,1781,1442,2,0,211,1,4.2,79,11.64,493,1
2017,199,2194,1337,5,7,0,4493,1730,1482,1,0,285,1,5.26,133,11.51,370,3
2017,107,1451,1266,4,7,0,4980,1737,1491,2,0,205,1,3.56,84,11.98,480,3
2008,138,1283,1236,2,9,0,4363,1780,1478,1,0,199,1,4.34,96,10.92,287,1
2016,144,920,1485,5,2,0,3791,1861,1495,0,1,306,1,4.14,110,13.52,419,3
2015,101,1017,1310,5,6,0,4476,1898,1382,0,1,154,1,3.5,75,13.2,395,0
2012,138,1352,1287,5,7,1,5012,1792,1377,1,0,118,1,3.5,75,11.4,318,0
2020,140,1211,1066,5,4,1,4660,1798,1447,0,0,168,1,3.5,75,11.1,568,1
2018,186,1957,1419,5,8,0,4345,1765,1449,1,0,243,1,5.42,125,10.22,398,2
2015,188,1200,1355,4,2,1,4599,1818,1408,0,0,297,1,3.96,96,11.54,329,3
2019,127,800,1320,5,2,1,4791,1811,1469,0,0,180,0,3.5,75,11.09,388,0
2020,131,1278,1450,5,8,0,4474,1886,1523,0,0,329,1,3.5,112,12.53,303,2
2016,167,1564,1587,4,3,1,5200,1629,1545,1,1,222,0,3.52,75,12.89,289,3
2010,117,1497,1575,5,5,0,4345,1761,1563,0,1,213,0,4.66,108,12.8,337,2
2020,164,2560,1538,5,4,0,4801,1807,1345,1,0,169,1,5.19,114,11.27,351,2
2019,136,1493,1340,5,7,0,4729,1778,1357,0,0,337,0,3.76,83,12.6,311,2
2024,101,2240,1258,5,2,0,4290,1705,1427,1,0,211,1,5.28,104,12.11,487,2
2007,102,1791,1139,4,4,1,4373,1676,1456,1,0,140,1,4.01,96,11.91,308,0
2013,198,1779,1252,4,9,0,4805,1845,1431,0,0,367,0,4.06,79,10.37,303,2
2023,134,1382,1405,4,4,1,4543,1719,1406,0,0,244,1,3.83,75,12.12,273,0
2015,206,1771,1203,5,6,0,4601,1640,1426,0,0,268,0,4.44,83,10.61,265,3
2023,119,1417,1424,5,9,0,4009,1849,1489,0,0,321,1,4.22,111,11.42,464,2
2005,152,1885,1159,5,6,0,4697,1817,1344,1,1,257,1,5.38,139,12.4,406,1
2005,236,1682,985,5,8,0,4586,1771,1637,0,0,278,1,3.5,75,10.99,446,2
2020,98,1328,1605,5,9,0,4481,1707,1452,2,1,223,1,4.84,118,13.74,471,0
2012,64,2296,1281,3,6,0,4608,1771,1534,1,0,264,1,4.19,75,13.12,353,1
2015,191,2013,1191,5,8,0,4377,1877,1404,0,0,218,0,3.58,78,11.95,511,2
2013,107,1576,1127,2,6,0,4322,1651,1496,1,0,219,1,3.5,75,11.14,319,3
2013,139,1873,1506,4,8,0,4427,1655,1458,1,0,227,1,4.46,110,11.51,279,0
2023,117,1758,1744,2,7,0,4361,1730,1519,0,0,196,1,5.62,133,12.64,411,1
2006,151,1366,1299,4,4,0,5154,1778,1434,1,0,250,1,4.09,102,11.76,406,0
2020,102,1835,1346,4,6,0,4774,1740,1574,2,0,250,0,4.31,91,12.09,399,3
2022,133,1489,1668,2,4,1,4209,1831,1331,0,0,269,1,4.04,82,11.93,465,3
2018,158,1328,947,4,5,0,5111,1867,1526,0,0,258,1,4.3,75,10.8,403,3
2012,100,989,1892,5,4,1,4370,1802,1459,0,1,340,1,3.85,75,13.63,406,1
2008,112,1621,2011,3,5,0,4509,1825,1369,0,1,283,1,5.67,141,14.28,502,1
2018,126,2083,850,4,4,0,4769,1802,1606,1,1,208,1,3.5,81,11.31,411,3
2014,83,1453,1376,3,7,1,3909,1781,1598,0,1,247,0,3.55,75,11.71,414,1
2007,123,3060,1220,3,4,1,4429,1677,1284,1,0,305,1,5.37,132,12.0,248,1
2012,145,2243,1334,3,5,0,4328,1698,1464,0,1,163,1,5.63,102,12.98,711,2
2024,124,2452,1295,4,3,0,4562,1672,1506,0,0,341,1,5.62,136,11.92,238,3
2010,129,2198,1603,5,5,0,4611,1768,1485,2,0,174,1,5.87,108,13.05,334,2
2008,139,2726,1372,4,4,0,4477,1799,1571,0,1,274,1,5.53,146,11.87,330,1
2018,114,1406,1172,5,9,1,4463,1664,1555,0,0,220,1,4.14,93,12.12,569,1
2008,168,800,1357,4,5,0,4820,1786,1471,0,0,217,0,3.5,87,11.05,333,1
2023,197,1577,1529,5,2,0,4590,1710,1632,0,0,142,1,4.77,95,11.35,423,3
2022,121,2079,1104,5,4,0,4512,1694,1525,0,0,274,0,4.33,124,11.41,329,1
2024,159,1876,988,4,7,0,4544,1730,1422,0,0,143,1,4.87,136,11.15,286,3
2023,130,1938,1898,3,3,0,5051,1690,1406,1,1,133,1,4.86,113,12.84,441,3
2009,155,2460,1239,3,3,0,4552,1829,1549,1,0,290,1,4.82,123,10.54,318,3
2009,203,1991,1366,4,4,1,4346,1767,1387,2,0,327,1,3.5,75,11.38,395,3
2011,160,2199,1301,4,4,0,3927,1845,1417,2,0,180,1,3.58,75,11.74,425,2
2014,69,1330,1537,3,5,0,4070,1745,1431,0,1,280,1,4.61,112,13.41,542,0
2022,158,1252,1843,5,2,0,4360,1748,1478,0,1,268,1,6.04,116,13.45,264,2
2019,189,2607,1545,5,7,0,4467,1930,1435,2,1,215,1,6.89,179,11.8,367,3
2017,131,1850,1020,4,3,0,4333,1650,1345,0,0,300,1,3.5,88,11.44,364,0
2022,180,1488,1054,4,7,0,4605,1883,1543,0,0,210,0,3.77,86,10.54,384,3
2017,112,1489,1300,4,6,1,4329,1912,1418,0,0,251,1,3.5,75,11.9,609,3
2012,81,1475,1333,4,3,1,4226,1841,1612,1,1,145,1,4.01,95,13.0,361,2
2013,146,1446,970,5,5,1,4684,1754,1474,0,0,147,1,3.5,76,12.35,180,3
2015,70,1158,1605,4,2,1,4911,1894,1551,0,1,290,1,3.82,75,13.92,373,2
2006,130,1050,1128,2,7,0,4168,1754,1500,0,0,253,1,4.37,76,11.83,363,0
2019,191,1702,1773,4,4,0,4573,1724,1555,1,1,211,1,4.73,118,12.82,360,2
2018,64,1504,1855,2,5,0,3928,1749,1496,0,0,334,0,6.3,146,12.33,304,0
2019,89,2354,1338,4,3,1,4058,1734,1469,1,0,334,1,5.07,146,12.6,252,0
2015,99,1947,1510,4,4,0,4323,1704,1537,0,0,246,1,6.02,131,13.18,571,2
2020,137,1933,1092,4,5,0,4840,1869,1649,0,1,133,1,3.5,80,11.69,418,3
2023,125,1428,1556,4,3,0,4266,1718,1428,0,1,213,1,4.49,103,12.69,357,2
2016,196,1739,1275,5,9,0,4255,1778,1514,0,0,170,1,4.58,110,10.43,567,3
2013,178,1981,1128,2,4,0,4511,1664,1450,0,1,225,1,4.58,87,10.96,301,3
2007,160,2158,1328,5,3,0,4511,1782,1490,2,0,164,0,5.27,115,11.04,435,2
2020,146,1753,1284,2,6,0,4264,1688,1453,0,0,148,1,5.4,132,12.22,262,0
