anio,potencia_hp,cilindrada_cm3,peso_kg,puertas,airbags,tipo_combustible,largo_mm,ancho_mm,alto_mm,traccion,transmision_automatica,torque_nm,seguridad_esp_abs,consumo_litros_100km,emisiones_co2_g_km,cero_a_cien_seg,capacidad_baul_litros,rango_precio
2021,112,2548,1375,5,8,0,4536,1939,1328,2,0,156,1,5.21,124,12.57,396,3
2021,195,2293,1241,4,9,0,4399,1620,1479,1,0,289,1,4.72,101,11.51,267,3
2018,130,2170,1757,4,9,0,4259,1698,1412,1,0,228,1,6.66,139,12.2,188,1
2023,109,879,1452,3,5,1,4408,1899,1453,0,0,267,1,3.5,75,12.03,326,1
2017,131,1722,1294,4,7,0,4629,1824,1465,1,1,200,1,4.24,103,11.78,523,2
2007,147,2009,1590,4,9,0,4769,1719,1453,0,0,272,1,5.64,121,11.45,508,0
2012,118,1968,1404,4,6,1,3600,1708,1455,0,1,155,1,5.67,106,12.38,239,0
2009,138,1979,1269,4,7,0,4670,1760,1436,0,1,231,1,4.59,91,11.81,382,1
2019,86,1654,1769,5,5,0,4805,1991,1480,1,1,141,1,5.91,140,12.98,364,0
2008,131,2649,1564,4,2,0,4857,1819,1510,2,0,341,1,5.62,121,11.42,487,2
2017,171,2509,1818,5,2,0,4604,1698,1428,0,0,206,1,6.76,160,11.76,410,1
2021,219,1724,1675,4,9,0,4687,1799,1414,1,0,100,1,4.79,108,11.6,299,3
2008,168,1281,1581,4,3,0,4367,1730,1417,1,0,297,1,4.78,115,11.3,577,2
2023,151,2797,1421,5,2,0,4469,1900,1472,1,0,279,1,6.02,136,11.8,449,3
2019,187,1495,1118,5,3,0,4646,1804,1420,2,0,303,1,4.43,75,10.85,306,3
2005,181,2369,1565,5,3,0,4180,1881,1419,0,0,155,1,6.28,156,12.01,480,1
2015,207,2725,1406,4,7,0,4267,1793,1333,0,1,244,0,6.08,119,11.32,448,3
2011,183,1299,1556,4,6,0,4551,1943,1596,0,0,300,0,5.01,126,11.77,494,1
2018,135,1916,1386,4,5,1,4111,1813,1354,0,0,211,1,3.79,81,12.51,265,1
2008,150,1597,1217,4,9,1,4510,1802,1577,1,1,245,1,3.53,75,11.41,396,2
2014,147,2028,1139,2,6,0,4068,1698,1509,1,0,209,1,4.8,101,11.29,308,2
2014,152,1931,1563,3,3,0,4550,1746,1527,0,1,204,1,5.58,114,12.83,364,2
2014,148,2743,1710,5,2,1,4502,1811,1469,0,1,304,1,5.74,125,12.19,360,2
2023,109,2066,1317,5,4,0,4333,1740,1486,0,1,176,1,4.37,101,12.6,412,0
2023,60,1766,1502,5,5,1,4224,1979,1471,2,1,224,0,4.3,80,12.26,284,2
2006,113,2334,1733,3,2,0,4349,1779,1494,0,0,257,1,6.47,120,12.23,469,0
2020,60,1635,1182,5,9,0,3850,1719,1513,2,0,225,1,4.33,107,11.77,326,1
2008,143,1588,1305,4,2,0,4380,1859,1566,0,1,272,1,3.84,88,11.83,414,1
2008,140,2890,1111,3,2,0,4528,1738,1373,2,0,105,1,5.65,110,11.31,368,2
2014,73,1360,1682,4,5,1,4841,1813,1487,0,1,290,1,4.06,93,12.58,413,0
2024,168,1526,1454,4,9,1,4348,1773,1573,1,0,152,1,3.61,84,12.41,445,3
2015,175,1793,1275,2,6,0,4444,1722,1556,2,0,210,1,5.51,127,12.07,345,3
2016,144,1242,978,5,6,0,4894,1891,1371,2,0,202,1,3.5,81,11.51,466,3
2019,207,800,1345,5,6,0,4994,1787,1473,0,1,250,0,3.5,75,11.15,350,3
2014,215,2298,1637,3,4,0,4354,1867,1471,2,1,212,1,5.88,96,11.92,412,3
2013,92,1378,1316,4,2,0,4796,1753,1469,1,1,197,0,4.67,110,12.28,374,0
2018,181,1500,1284,5,5,0,4833,1666,1277,0,0,263,0,4.57,94,10.95,320,2
2007,158,1584,1549,4,5,0,4643,1681,1516,0,1,345,1,5.29,138,11.93,180,1
2022,157,1280,1084,4,2,0,4211,1739,1326,1,0,187,1,3.53,75,11.19,296,3
2012,177,1234,1403,4,5,0,4224,1765,1618,1,0,183,0,4.15,96,11.25,313,2
2016,111,1851,1538,4,7,0,4660,1784,1500,0,1,188,1,3.88,80,12.59,337,1
2024,116,2969,1196,4,9,0,5165,1821,1443,1,0,150,0,5.67,109,12.5,506,2
2020,107,2139,1184,5,8,0,4443,1681,1499,0,1,150,1,4.12,87,11.98,286,2
2020,110,2144,1452,3,4,1,4945,1798,1461,1,0,194,1,4.68,117,12.61,441,2
2021,136,1018,1365,2,3,0,5039,1683,1409,1,1,264,1,3.68,82,12.29,625,2
2007,82,1759,1332,5,7,0,4135,1725,1443,0,1,192,0,4.68,85,12.54,287,0
2013,98,1179,1442,3,2,0,4322,1985,1477,2,0,174,0,3.95,95,12.33,416,1
2021,163,2157,1446,4,5,0,4929,1882,1388,0,0,216,1,5.53,135,12.18,454,2
2010,137,1657,1161,5,4,0,4775,1751,1506,0,1,175,1,4.54,93,11.51,388,0
2011,155,1790,1225,4,8,0,4652,1923,1537,0,0,382,1,5.05,113,11.65,399,1
2022,64,1726,1502,5,5,0,4491,1894,1533,0,1,313,1,5.21,115,13.1,442,0
2020,109,1479,1669,4,6,0,4676,1851,1542,2,1,224,1,5.39,111,12.92,604,2
2010,118,1010,1727,3,3,1,4313,1897,1551,1,1,122,1,4.11,87,13.67,315,1
2005,141,2060,1180,2,9,1,5200,1760,1505,0,1,189,1,3.96,75,11.01,440,1
2014,117,1079,1662,5,8,0,4163,1770,1552,2,1,168,1,5.14,117,12.68,391,2
2022,177,1180,1579,4,7,0,3977,1711,1456,1,1,170,0,3.5,84,11.83,560,3
2015,138,1622,1383,5,6,0,4537,1827,1483,0,1,100,1,4.02,82,12.32,521,1
2008,141,1417,1512,4,4,1,4910,1680,1561,0,0,191,1,4.1,91,11.84,565,0
2014,141,1901,1597,5,6,0,4353,1740,1601,2,1,187,1,5.97,141,12.58,430,2
2014,168,2276,1835,2,5,0,4479,1817,1424,0,0,182,1,7.35,171,12.71,416,0
2017,121,1895,1129,5,6,0,4200,1740,1339,0,1,146,1,4.92,123,12.63,377,0
2018,185,1869,1540,5,8,1,4473,1808,1617,0,0,243,1,4.05,85,12.03,349,3
2009,158,1782,1357,5,4,1,4202,1926,1541,0,1,171,1,4.1,80,11.29,307,2
2015,146,2200,1340,3,4,0,4206,1701,1593,1,1,100,1,4.79,113,12.66,408,3
2014,142,848,1676,5,9,0,4070,1892,1521,0,0,161,1,4.33,100,12.43,443,0
2008,161,1954,1594,5,9,0,4336,1725,1470,2,0,268,0,5.6,100,11.65,406,3
2014,181,1304,1140,4,7,0,5031,1705,1402,1,0,292,1,3.64,81,10.98,250,3
2007,178,1154,1321,5,5,0,4478,1798,1377,0,0,154,1,4.6,95,10.9,427,1
2008,155,1773,1448,2,2,0,4550,1862,1564,0,1,211,1,4.41,94,11.91,632,1
2010,175,1577,1042,3,9,1,5138,1723,1528,1,1,254,1,3.5,75,10.65,387,2
2024,145,2062,1606,2,4,0,4312,1722,1476,0,1,275,1,4.94,124,12.31,281,3
2006,190,2321,1373,4,3,0,4207,1745,1365,1,0,193,1,6.25,143,10.25,491,2
2022,139,800,1432,4,2,0,4645,1722,1411,2,1,238,1,4.58,95,12.74,292,3
2009,60,1734,1475,2,8,0,4139,1795,1403,0,1,195,1,4.93,103,13.28,385,0
2023,194,2750,1840,4,2,0,4590,1723,1428,1,0,114,1,6.5,146,12.47,408,3
2007,144,2204,1401,5,5,1,4827,1760,1228,0,0,275,1,4.99,108,12.01,336,0
2017,93,2494,1304,2,4,0,4183,1808,1469,0,0,217,1,5.66,156,12.23,291,0
2014,132,1821,1823,4,3,0,4344,1747,1573,0,1,245,1,5.65,114,13.63,404,1
2009,105,1053,1268,3,5,0,4984,1872,1409,1,0,208,1,3.65,76,12.58,287,0
2012,224,1208,1262,4,6,0,4189,1726,1454,0,1,169,1,4.05,97,10.72,408,3
2013,160,2126,1049,4,4,1,4298,1718,1473,0,1,192,1,3.5,75,11.53,420,3
2016,77,2250,1660,4,2,1,4563,1943,1374,0,0,240,1,5.98,127,13.03,281,0
2019,162,1405,1460,2,3,0,4403,1900,1485,0,0,146,1,4.51,85,11.56,445,1
2010,124,1636,1509,4,3,0,4248,1786,1388,0,0,311,0,5.17,97,12.49,261,0
2012,217,1901,1433,4,8,0,4955,1846,1417,1,0,355,1,4.53,106,11.07,411,3
2005,98,895,1359,4,8,0,4327,1807,1471,0,1,100,1,4.71,94,12.52,311,0
2010,60,1596,1198,3,6,1,4590,1739,1447,0,1,274,1,3.5,78,11.89,272,0
2011,143,2580,1199,5,6,1,4376,1834,1459,2,1,195,1,3.95,79,11.37,333,3
2021,126,2863,1499,2,9,0,4428,1804,1380,0,1,256,1,5.7,129,12.55,392,2
2020,123,1716,1423,3,4,0,4098,1883,1508,0,0,231,1,4.59,112,12.43,438,0
2020,60,2686,1796,4,7,0,4761,1633,1367,0,0,210,0,6.02,123,13.91,438,0
2010,157,1508,1205,3,3,0,4370,1845,1517,2,1,273,1,3.7,76,11.33,301,3
2009,207,1365,1272,4,4,1,4862,1793,1414,0,1,226,1,3.68,85,11.28,377,2
2013,64,800,1140,4,3,0,4158,1725,1359,0,1,308,1,3.5,77,12.04,180,0
2013,187,2249,1734,5,5,0,4355,1746,1445,0,0,240,1,6.39,139,12.18,450,2
2020,117,1584,1088,5,3,0,4632,1748,1369,0,1,136,1,4.01,96,12.54,381,2
2022,234,2941,1584,4,9,1,4526,1674,1410,0,1,211,1,5.73,109,11.29,365,3
2013,157,1936,1749,4,5,1,4305,1734,1440,0,0,221,1,5.77,121,11.98,350,0
2009,132,1865,1358,2,2,1,4455,1843,1513,0,0,187,1,4.15,77,12.33,208,1
2022,184,868,1572,5,2,0,4120,1659,1514,0,1,149,1,3.74,75,11.91,399,2
2015,161,2521,867,4,9,0,4510,1750,1489,0,1,336,1,4.78,112,10.83,393,3
2023,116,1589,1297,5,3,1,3729,1600,1430,0,1,217,1,3.5,81,12.45,355,1
2012,168,1690,983,4,7,0,4544,1734,1333,0,0,219,1,3.5,79,10.59,471,1
2011,120,800,1436,4,5,1,4886,1811,1434,1,1,125,1,3.5,75,12.75,374,1
2006,68,2234,1395,5,4,1,4752,1776,1427,0,0,254,0,5.9,122,12.47,337,0
2019,221,2265,1203,2,9,0,4740,1784,1442,1,1,214,1,4.61,105,10.48,486,3
2014,126,1468,1627,5,6,1,4373,1691,1411,0,0,285,1,4.94,103,12.63,355,0
2010,116,1818,1481,5,8,1,4636,1826,1411,0,0,321,0,3.64,84,12.52,305,0
2013,154,1968,1264,5,3,0,4378,1708,1514,2,0,183,0,4.08,83,11.55,180,3
2007,78,2253,1267,3,9,1,4468,1853,1348,0,1,179,1,4.47,96,12.89,337,0
2024,86,1824,1030,5,2,1,4465,1797,1452,0,0,289,1,3.5,75,11.78,341,1
2013,120,2633,1348,4,3,0,3600,1749,1550,1,0,285,0,5.61,123,11.77,263,1
2011,119,1650,1917,3,6,1,4761,1899,1392,0,0,240,1,5.85,119,13.37,426,0
2017,143,1468,1218,3,2,0,4626,1748,1375,0,0,264,1,3.93,90,10.87,232,2
2020,185,1538,1497,5,2,0,4737,1862,1434,1,0,203,1,4.74,93,11.55,375,3
2023,121,800,1258,4,8,1,4220,1788,1425,2,0,220,0,3.5,75,12.23,377,2
2018,160,1368,1592,4,3,1,4694,1780,1472,0,1,221,0,3.97,86,12.52,473,1
2007,164,2275,1502,4,7,0,4633,1860,1557,1,0,100,1,6.0,143,12.27,382,2
2013,97,1904,1336,4,7,0,3849,1815,1442,2,0,265,0,5.28,128,12.19,341,1
2019,149,1363,953,3,3,1,3985,1779,1495,2,0,267,1,3.5,75,10.8,461,3
2021,102,1947,1267,3,8,0,4509,1771,1406,0,0,167,1,4.53,110,11.9,504,0
2014,183,800,1690,4,5,0,4302,1797,1414,0,1,189,1,5.17,127,12.01,397,2
2022,158,1630,1333,5,3,0,4489,1787,1475,0,1,239,1,4.14,90,11.88,302,2
2007,141,2035,1549,4,9,1,4309,1754,1399,1,0,264,1,4.9,121,12.58,419,1
2011,86,2122,1275,5,7,0,4926,1697,1545,0,1,222,1,5.82,146,12.53,284,0
2024,145,1385,933,4,8,1,3945,1600,1420,0,0,195,1,3.5,75,11.53,482,2
2008,109,2229,1499,4,3,1,4100,1771,1439,0,0,246,1,6.11,127,12.66,394,0
2018,168,2708,1473,4,9,0,4212,1761,1370,2,0,229,1,6.8,144,10.9,291,3
2009,135,1559,1251,4,9,0,4100,1877,1418,0,1,163,1,4.15,91,12.18,539,0
2007,108,2143,1302,4,5,0,4327,1816,1373,0,0,203,0,4.76,108,11.9,248,0
2008,177,994,1465,5,9,0,4485,1871,1413,0,0,200,1,4.28,97,11.63,473,1
2023,169,800,1247,4,3,0,4107,1919,1313,2,0,260,1,3.56,76,10.96,341,3
2024,116,2079,1479,4,5,0,4599,1771,1451,0,0,145,1,3.5,81,12.14,336,1
2007,186,1795,1344,4,6,0,4873,1713,1588,0,0,174,1,4.92,120,12.07,250,1
2019,128,1873,850,5,7,1,4810,1845,1305,0,1,199,1,3.5,79,11.62,211,2
2006,128,1482,1358,4,2,0,5074,1732,1587,0,0,223,1,4.68,109,11.83,412,0
2021,145,1627,1246,4,2,1,4822,1760,1442,0,0,360,1,3.5,75,11.24,296,2
2011,110,2179,1187,4,2,0,4486,1895,1521,0,1,211,0,4.57,98,11.94,474,0
2005,122,2633,1493,5,2,0,5009,1824,1373,1,1,283,1,5.4,137,12.31,385,1
2023,134,1665,1273,4,2,0,4699,1868,1610,1,1,267,1,4.55,101,12.23,416,3
2023,201,948,1527,2,8,1,5037,1672,1367,0,1,297,1,3.5,75,12.14,560,3
2005,200,2411,1664,4,4,0,4439,1783,1445,2,1,323,0,6.77,161,11.35,227,3
2012,130,2075,1430,4,4,1,3888,1870,1573,0,0,255,1,4.49,108,12.27,380,1
2023,204,2115,1012,4,3,0,4158,1678,1351,0,1,165,1,4.72,90,10.59,331,3
2012,138,1865,1213,4,9,0,4547,1796,1268,1,0,201,1,4.66,118,11.46,439,1
2017,155,2936,1620,2,4,0,4654,1812,1446,2,0,309,1,6.78,136,12.49,367,3
2022,175,1812,1330,5,7,0,4436,1600,1391,1,1,347,1,4.37,104,11.3,327,3
2006,152,2031,1195,4,7,0,4785,1908,1375,2,1,296,1,4.3,95,11.27,312,3
2014,237,847,1372,4,5,0,4164,1723,1379,0,0,362,0,4.03,84,10.66,351,2
2016,150,1485,1519,4,7,0,4293,1769,1336,0,1,262,0,5.39,109,11.99,244,0
2023,92,1431,1459,4,6,1,4782,1915,1561,1,0,173,1,3.6,75,12.4,444,2
2014,192,1759,1554,4,2,1,4512,1637,1547,1,0,227,1,3.5,75,11.92,180,3
2021,124,1949,1191,4,7,0,4525,1817,1344,0,0,239,0,3.78,81,11.17,425,1
2016,128,1399,1327,5,8,1,4904,1744,1443,0,0,276,1,4.35,99,12.41,431,1
2013,60,2640,1332,4,6,0,4814,1784,1415,0,0,272,1,5.24,113,13.29,391,0
2019,180,1241,1389,3,8,0,4268,1715,1538,0,1,170,1,4.21,109,11.54,345,2
2021,173,1549,877,2,8,0,4555,1889,1385,1,1,291,1,3.5,75,10.99,464,3
2018,172,1894,1336,4,9,0,4006,1691,1579,0,1,189,1,4.35,90,11.24,437,3
2017,179,1149,1063,4,7,0,4494,1809,1451,0,0,238,1,3.5,77,10.67,451,2
2024,208,2060,1738,4,3,0,4611,1824,1389,0,1,260,1,6.23,158,11.86,343,3
2017,138,2091,1779,5,9,0,3997,1773,1444,0,1,263,1,6.51,134,12.63,408,2
2008,178,1628,1810,4,7,0,4949,1758,1405,2,0,252,1,6.37,140,12.68,378,3
2023,110,2729,1595,2,5,0,5076,1759,1629,0,0,190,1,6.61,159,12.83,347,1
2021,126,1815,1275,4,6,0,4642,1862,1463,1,1,214,1,4.05,85,12.48,479,3
2012,182,1915,1632,4,6,0,4766,1816,1413,2,1,276,1,6.58,152,11.52,262,3
2013,156,1294,1346,3,7,1,4932,1774,1459,0,0,195,1,3.5,75,11.59,363,2
2018,87,937,1546,4,5,0,4449,1693,1568,0,0,153,1,4.78,103,12.69,261,0
2020,154,1459,1172,5,9,0,4800,1793,1375,0,0,100,0,4.72,103,10.7,217,1
2019,133,1614,1250,2,2,0,4610,1823,1318,0,0,222,1,3.81,82,12.15,491,1
2022,107,1547,1510,4,2,0,4057,1778,1555,0,1,168,1,4.89,115,12.84,431,1
2006,157,2159,1833,3,9,1,4239,1895,1499,0,1,221,1,5.9,106,13.0,401,0
2024,124,800,1389,5,8,1,4336,1627,1415,0,1,158,1,3.5,75,12.96,267,1
2014,77,1207,1952,4,3,0,4809,1980,1445,1,0,195,1,6.07,128,13.59,384,0
2010,96,861,2077,2,8,1,4528,1766,1538,1,0,199,1,5.23,94,14.46,443,0
2009,211,2446,1079,4,5,0,4785,1689,1235,0,1,277,1,4.7,95,9.97,205,3
2014,79,1492,1389,4,7,0,4364,1641,1552,0,0,169,1,4.87,96,13.21,437,0
2011,149,1517,1160,4,5,0,4131,1850,1437,0,0,151,0,3.5,76,11.68,407,1
2023,164,1223,1361,4,5,0,5096,1826,1504,0,0,227,0,3.52,75,11.11,554,1
2014,166,2225,1264,4,6,0,5200,1763,1447,2,0,269,1,4.63,99,10.85,308,3
2023,91,1568,1379,5,6,1,4611,1776,1696,2,1,167,1,3.5,75,13.77,549,3
2018,127,1886,1634,5,4,0,4443,1794,1402,0,0,251,0,5.7,137,12.33,384,1
2012,146,800,1628,5,3,1,4844,1746,1538,0,1,222,1,3.57,75,13.06,419,0
2013,172,2361,1460,4,3,0,4180,1873,1244,1,0,250,1,5.2,97,11.85,448,3
2023,114,1972,1397,5,7,1,4440,1830,1454,0,0,111,1,3.5,75,12.31,585,1
2018,93,2051,1425,2,4,0,4086,1771,1513,0,0,226,1,4.62,91,12.51,462,0
2013,180,2394,1427,5,6,0,4640,1649,1328,2,1,206,1,5.78,116,11.28,547,3
2019,184,1678,1538,4,9,1,4572,1890,1289,0,0,233,0,3.56,78,11.23,386,2
2012,155,1691,1397,5,6,1,4384,1742,1458,0,1,181,1,4.46,86,11.69,440,0
2009,116,2134,1520,2,3,1,4313,1698,1531,2,1,214,1,5.22,107,13.1,456,2
2020,156,1989,1072,4,7,0,4062,1884,1545,1,1,100,0,4.03,87,10.58,253,3
2006,144,1653,1592,2,3,0,4262,1820,1396,0,1,219,1,4.68,108,12.1,396,1
2014,174,1797,1828,4,2,0,4856,1619,1478,0,0,301,1,5.75,110,12.56,405,2
2013,90,1523,1442,4,8,0,4399,1647,1338,0,1,232,1,5.26,107,12.83,428,0
2013,145,2133,1047,3,2,1,4864,1749,1590,1,0,225,1,3.5,75,10.98,534,2
2009,134,2243,1730,4,7,0,4250,1680,1405,0,0,241,1,6.06,149,12.27,435,0
2012,96,1778,1315,4,2,1,4477,1768,1552,0,1,304,0,3.5,75,11.85,407,0
2007,149,2716,850,4,8,1,4368,1990,1429,1,1,180,1,3.72,75,10.67,389,3
2013,141,1005,1342,4,2,1,4425,2019,1424,1,0,134,1,3.5,77,11.34,388,1
2019,124,1659,1546,4,6,0,4723,1777,1580,0,1,155,1,5.52,122,12.46,263,1
2007,156,2633,1491,2,8,0,3907,1845,1381,0,1,181,1,6.29,138,11.79,349,1
2008,83,1565,1703,5,3,0,4715,1852,1554,1,0,226,1,5.19,132,12.6,307,0
2006,138,974,1550,5,3,1,4701,1771,1422,0,1,269,1,4.22,82,13.04,262,1
2021,157,2475,1427,5,3,0,4501,1662,1380,0,0,177,1,4.04,94,10.94,469,2
2020,151,2049,908,5,5,0,4523,1867,1384,0,0,160,1,3.5,90,11.12,297,2
2005,183,1178,1121,4,3,1,4437,1766,1540,0,1,273,0,3.5,75,10.92,287,1
2016,92,2164,1441,4,7,0,4701,1817,1444,1,1,284,1,6.03,159,12.59,235,1
2014,80,1263,1564,4,2,0,4517,1837,1422,1,0,175,1,4.21,98,12.47,484,0
2018,150,1104,1143,2,4,0,4256,1716,1330,0,1,265,1,3.5,79,11.15,500,1
2012,158,1700,1245,5,2,1,4545,1916,1544,2,1,209,1,3.51,83,11.46,418,3
2021,225,1535,1513,4,9,1,4776,1787,1534,2,0,191,1,3.96,84,10.28,357,3
2015,165,1226,924,4,3,0,4608,1799,1476,2,0,212,1,3.5,75,11.07,429,3
2009,105,1593,915,4,9,1,4509,1746,1512,1,1,169,1,3.5,75,11.67,427,0
2015,172,1273,1340,4,9,0,4560,1838,1200,2,0,119,1,4.89,106,11.39,387,3
2009,106,1806,1459,4,5,0,4358,1862,1408,0,1,136,1,4.72,90,12.66,401,0
2015,81,1765,1278,5,2,0,4368,1736,1463,1,0,175,1,3.61,84,12.81,226,1
2010,244,2150,850,2,6,1,3957,1828,1459,0,0,237,1,3.5,75,9.55,382,3
2013,153,1548,1403,4,3,1,4448,1746,1405,0,1,243,1,4.49,86,12.31,339,1
2011,169,1109,1068,3,8,0,4785,1682,1469,2,0,271,1,3.6,95,10.63,366,3
2015,163,1115,1559,5,9,0,4388,1754,1392,0,1,173,0,4.59,111,12.9,367,1
2020,212,1653,1372,5,9,0,4240,1830,1398,0,0,218,1,3.79,95,10.72,249,3
2018,151,2546,1462,5,4,1,4759,1825,1350,0,1,134,1,4.81,116,11.72,407,3
2012,189,2202,1556,5,7,0,4548,1867,1461,1,1,161,1,7.21,140,11.61,438,3
2014,99,1455,1267,5,9,1,4542,1727,1392,0,0,280,0,3.61,88,12.5,184,0
2011,84,2249,1602,4,5,0,4637,1757,1410,0,1,211,1,6.52,130,13.87,244,0
2011,197,1195,1705,5,4,0,4702,1787,1561,0,1,331,1,4.45,89,12.23,514,2
2017,199,2284,1495,5,2,0,4488,1831,1447,1,0,260,0,5.32,121,12.25,245,3
2020,160,1584,1726,4,2,1,4261,1771,1447,0,0,191,1,4.35,88,11.91,439,2
2008,149,2162,1242,5,7,0,5002,1705,1327,0,0,178,1,5.78,147,11.18,465,1
2010,147,2089,1624,3,3,0,4517,1657,1408,0,0,100,1,5.78,123,12.08,545,0
2007,112,1637,1464,4,7,0,4279,1875,1529,0,1,297,0,5.05,118,13.15,349,0
2024,202,1941,1153,4,3,0,4554,1867,1494,2,1,278,1,3.7,81,10.54,313,3
2018,166,1242,1378,4,7,1,4844,1728,1454,0,1,433,1,3.5,75,11.8,321,3
2008,160,1740,1266,4,3,0,4094,1900,1436,1,0,343,1,5.14,110,10.92,305,1
2020,155,2320,1260,5,4,1,4877,1776,1455,0,0,239,1,3.5,75,11.52,237,2
2011,182,3831,1419,5,3,0,4462,1817,1482,0,0,157,1,6.73,150,11.09,278,2
2010,160,2129,1660,2,8,0,5074,1882,1424,1,0,114,1,5.28,115,13.4,342,2
2014,170,1821,1318,3,3,1,4693,1742,1251,0,0,197,1,3.52,79,11.7,338,2
2017,93,1269,1428,2,6,0,4471,1719,1607,1,0,218,1,4.07,87,12.32,444,0
2018,160,2308,1034,5,9,0,4861,1642,1541,0,0,132,1,3.88,88,11.27,450,1
2005,227,946,1424,4,5,1,4867,1806,1438,0,1,261,1,4.26,102,11.14,389,2
2019,119,1374,1683,5,2,1,4400,1817,1563,0,0,277,1,3.71,81,12.47,215,1
2013,135,1956,1598,4,3,0,4568,1850,1346,0,0,161,1,5.47,150,12.57,430,0
2023,176,1172,1515,5,6,0,4353,1830,1553,2,0,204,1,4.56,101,11.11,350,3
2016,178,2549,1267,5,2,1,4765,1790,1465,1,0,136,1,4.12,89,11.78,214,3
2023,165,2325,1156,5,4,0,4098,1873,1521,2,0,280,1,4.1,95,11.62,322,3
2010,75,1492,1374,4,7,1,4450,1699,1422,0,1,166,0,4.75,110,12.43,304,0
2018,160,1498,1066,5,9,0,3890,1812,1462,0,0,152,1,3.81,90,10.94,364,1
2011,93,1116,1092,4,4,0,4670,1822,1497,0,0,102,1,3.5,77,11.09,411,0
2022,107,1074,1630,5,7,0,3862,1771,1534,0,1,158,1,4.7,102,13.23,510,1
2017,162,1999,1170,5,8,0,4198,1920,1491,1,1,116,1,3.81,81,11.55,311,3
2020,128,2090,1842,4,4,0,4577,1816,1485,1,1,283,1,6.51,143,13.27,392,2
2016,172,1953,1043,4,4,0,4400,1889,1403,0,1,257,0,3.5,75,10.84,281,2
2020,266,1910,1504,4,8,0,4374,1853,1587,1,1,146,0,5.49,108,10.83,325,3
2008,171,1496,1107,4,4,1,4224,1767,1467,0,1,166,1,3.5,75,10.92,251,1
2009,169,1958,1440,4,9,0,4367,1937,1432,2,0,215,1,5.44,135,11.54,369,2
2019,104,1039,1140,4,8,0,3999,1870,1424,1,1,226,1,3.5,79,11.79,415,1
2008,114,1781,1407,2,9,0,4594,1783,1354,0,0,156,1,5.14,124,11.97,348,0
2006,97,2516,1358,5,5,1,4732,1772,1391,1,0,300,1,4.43,91,12.06,505,1
2016,119,2441,1285,5,7,0,4720,1698,1328,1,1,257,1,5.11,116,11.14,373,2
2024,96,1545,1524,4,9,0,4491,1769,1466,2,1,340,1,4.96,101,12.6,454,3
2011,114,1609,1771,4,4,1,4851,1762,1443,0,1,100,1,5.27,91,13.56,357,0
2009,132,2468,1251,4,6,0,4634,1798,1467,0,1,124,1,4.74,102,12.53,377,1
2019,100,2674,1616,5,2,0,4775,1747,1350,0,0,262,1,6.5,137,12.58,534,0
2010,83,1026,1418,4,9,0,4614,1827,1416,0,1,232,1,3.64,76,12.89,295,0
2020,86,1563,1390,5,3,1,4511,1775,1399,0,1,202,0,3.5,75,13.3,437,0
2009,158,1895,1940,5,2,0,4284,1654,1529,1,1,150,1,6.27,145,12.36,225,1
2008,142,2388,860,3,8,0,3748,1741,1331,0,0,249,1,3.68,87,10.95,339,1
2024,181,1357,1229,4,2,0,4686,1709,1328,0,0,188,1,3.52,81,10.38,460,3
2016,182,2099,949,5,8,0,4468,1679,1553,1,1,301,0,4.06,98,10.9,573,3
2010,126,1626,1319,5,2,0,5070,1761,1479,0,0,286,1,5.08,104,11.82,465,0
2014,167,2969,1340,5,7,1,3934,1855,1324,0,0,274,1,5.25,116,11.41,384,3
2017,82,1993,2341,3,9,0,4742,1692,1558,0,1,108,1,7.39,162,14.63,358,0
2005,231,1710,1483,5,9,1,4230,1620,1569,1,0,239,1,4.84,97,11.76,341,3
2024,188,1609,1842,4,5,0,4500,1768,1541,0,0,325,1,6.17,136,11.13,385,3
2014,131,2307,1719,5,7,1,4248,2021,1285,2,0,330,1,5.12,98,12.07,381,3
2024,93,2118,1288,5,7,0,4601,1734,1460,0,1,294,1,3.92,84,12.58,493,1
2020,155,1234,1516,4,8,0,4493,1803,1381,1,1,288,1,4.36,96,12.3,301,2
2005,65,1886,1810,4,6,1,4752,1748,1429,0,0,173,1,6.6,116,13.32,302,0
2021,109,1105,1440,4,8,1,4543,1850,1323,1,1,308,1,3.5,83,12.74,475,2
2015,170,1398,1449,5,9,1,4638,1897,1589,0,1,333,1,3.66,83,11.88,442,2
2022,143,1128,1522,4,2,0,4866,1769,1394,0,0,245,1,4.64,109,12.15,347,1
2017,120,1112,1025,2,8,0,4650,1877,1472,0,0,251,1,3.5,89,11.86,365,0
2010,178,1433,1196,4,7,1,4463,1694,1514,2,0,211,1,3.5,78,10.68,426,3
2019,98,1285,1480,2,5,0,4856,1798,1499,0,0,231,1,4.35,101,12.65,362,0
2010,151,2042,1532,3,6,1,4469,1680,1483,2,0,201,1,5.22,125,12.41,314,3
2011,120,2177,1169,4,3,0,4618,1797,1419,0,0,248,1,4.45,94,11.45,393,1
2016,106,1658,1317,4,9,1,4410,1732,1468,0,0,209,1,3.5,75,12.65,440,1
2011,159,1216,1367,2,5,0,4312,1801,1432,1,1,128,0,3.5,83,11.51,291,1
2023,100,2181,1359,4,3,1,3644,1692,1268,0,1,182,1,4.82,99,11.87,319,1
